11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,3,3,3,1,12,12,14,14,14,14,14,14
11,11,11,11,1,1,5,1,2,1,14,14,14,14,14,14
11,11,11,11,1,1,8,1,2,1,14,14,14,14,14,14
11,11,11,11,1,1,5,1,2,1,14,14,14,14,14,14
11,11,11,11,1,1,6,1,2,1,14,14,14,14,14,14
11,11,11,11,1,1,12,1,12,1,14,14,14,14,14,14
11,11,11,11,1,1,12,1,12,1,14,14,14,14,14,14
11,11,11,11,1,1,12,12,12,1,14,14,14,14,14,14
