29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,2,2,2,3,29,29,31,31,31,31,31,31
29,29,29,29,3,3,2,3,29,29,31,31,31,31,31,31
29,29,29,29,3,3,2,3,29,29,31,31,31,31,31,31
29,29,29,29,3,3,2,3,29,29,31,31,31,31,31,31
29,29,29,29,3,3,2,3,29,29,31,31,31,31,31,31
29,29,29,29,29,29,29,29,29,29,31,31,31,31,31,31
29,29,29,29,29,29,29,29,29,29,31,31,31,31,31,31
29,29,29,29,29,29,29,29,29,29,31,31,31,31,31,31
