29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,4,4,6,3,29,29,31,31,31,31,31,31
29,29,29,29,3,3,5,3,29,29,31,31,31,31,31,31
29,29,29,29,3,3,8,3,29,29,31,31,31,31,31,31
29,29,29,29,3,3,5,3,29,29,31,31,31,31,31,31
29,29,29,29,3,3,5,3,29,29,31,31,31,31,31,31
29,29,29,29,29,29,29,29,29,29,31,31,31,31,31,31
29,29,29,29,29,29,29,29,29,29,31,31,31,31,31,31
29,29,29,29,29,29,29,29,29,29,31,31,31,31,31,31
